id,time,city,job,number_employees,major,level
2238,1714839586000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,intern
2239,1685708923000,Hà Nội,ReactJs,2,Công nghệ thông tin,fresher
2240,1698746720000,Hà Nội,Backend Developer,1,Công nghệ thông tin,middle
2241,1674856415000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,senior
2242,1696521267000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,middle
2243,1687342781000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,senior
2244,1708800844000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,intern
2245,1707784179000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,middle
2246,1715387794000,Hà Nội,Java Developer,3,Công nghệ thông tin,junior
2247,1689536844000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,junior
2248,1709920142000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,fresher
2249,1708719392000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,middle
2250,1676847036000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,senior
2251,1690305468000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,senior
2252,1682062968000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,senior
2253,1715866720000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,senior
2254,1679091334000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,junior
2255,1682147396000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,middle
2256,1677279545000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,fresher
2257,1689006726000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,fresher
2258,1708037536000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,junior
2259,1676019365000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,junior
2260,1697610478000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,junior
2261,1715167810000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,senior
2262,1680373661000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,middle
2263,1692601294000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,junior
2264,1715943569000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,intern
2265,1679801979000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,fresher
2266,1705096526000,Hà Nội,NodeJs,1,Công nghệ thông tin,middle
2267,1690095357000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,senior
2268,1697829921000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,middle
2269,1702721836000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,junior
2270,1676866990000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,senior
2271,1696415737000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,junior
2272,1713963946000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,junior
2273,1703330541000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,middle
2274,1675294710000,Hà Nội,ReactJs,1,Công nghệ thông tin,junior
2275,1707154234000,Hà Nội,Backend Developer,1,Công nghệ thông tin,middle
2276,1681459711000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,intern
2277,1710270703000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,senior
2278,1711595931000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,middle
2279,1682126503000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,senior
2280,1675610325000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,fresher
2281,1711784404000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,middle
2282,1676884534000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,senior
2283,1692790714000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,junior
2284,1684362865000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,fresher
2285,1707014948000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,middle
2286,1714088396000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,middle
2287,1699146695000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,senior
2288,1693613187000,Hà Nội,Backend Developer,1,Công nghệ thông tin,fresher
2289,1683720406000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,fresher
2290,1698717748000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,junior
2291,1715248288000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,junior
2292,1681091810000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,fresher
2293,1710590638000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,senior
2294,1693396159000,Hà Nội,NodeJs,2,Công nghệ thông tin,junior
2295,1679466393000,Hà Nội,NodeJs,3,Công nghệ thông tin,fresher
2296,1698531889000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,middle
2297,1707901110000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,senior
2298,1711142801000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,fresher
2299,1698382111000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,senior
2300,1695468805000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,middle
2301,1715579412000,Hà Nội,Backend Developer,3,Công nghệ thông tin,fresher
2302,1707396238000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,middle
2303,1712255351000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,middle
2304,1692533516000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,middle
2305,1710095135000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,fresher
2306,1682631761000,Hà Nội,Data Scientist,2,Công nghệ thông tin,senior
2307,1711803570000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,middle
2308,1690416757000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,fresher
2309,1682445151000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,senior
2310,1693512385000,Hà Nội,NodeJs,2,Công nghệ thông tin,senior
2311,1689031871000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,junior
2312,1713859884000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,intern
2313,1685422058000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,intern
2314,1717004909000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,fresher
2315,1699417123000,Hà Nội,Java Developer,3,Công nghệ thông tin,fresher
2316,1702417926000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,senior
2317,1710248250000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,junior
2318,1717063697000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,senior
2319,1679392439000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,middle
2320,1684896645000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,senior
2321,1675194604000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,fresher
2322,1710113014000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,fresher
2323,1710036119000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,intern
2324,1682732388000,Hà Nội,NodeJs,1,Công nghệ thông tin,junior
2325,1674483292000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,senior
2326,1705589444000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,middle
2327,1685137397000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,intern
2328,1698592331000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,middle
2329,1696562789000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,senior
2330,1712713361000,Hà Nội,Java Developer,3,Công nghệ thông tin,junior
2331,1675135004000,Hà Nội,NodeJs,3,Công nghệ thông tin,fresher
2332,1710810363000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,intern
2333,1711514085000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,senior
2334,1708089658000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,senior
2335,1683832634000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,junior
2336,1715342631000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,intern
2337,1710676539000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,senior
2338,1681152498000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,fresher
2339,1686591983000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,junior
2340,1694044710000,Hà Nội,Backend Developer,2,Công nghệ thông tin,senior
2341,1708910118000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,fresher
2342,1697691521000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,intern
2343,1710481082000,Hà Nội,Java Developer,3,Công nghệ thông tin,middle
2344,1704069779000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,senior
2345,1707237398000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,middle
2346,1710547867000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,senior
2347,1705729139000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,intern
2348,1693117515000,Hà Nội,Java Developer,1,Công nghệ thông tin,junior
2349,1700016909000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,intern
2350,1672793676000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,intern
2351,1701269030000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,intern
2352,1709822021000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,senior
2353,1678984858000,Hà Nội,Backend Developer,3,Công nghệ thông tin,fresher
2354,1715289711000,Hà Nội,NodeJs,1,Công nghệ thông tin,intern
2355,1709780503000,Hà Nội,Backend Developer,3,Công nghệ thông tin,intern
2356,1683923896000,Hà Nội,Backend Developer,1,Công nghệ thông tin,senior
2357,1715357315000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,senior
2358,1689486333000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,senior
2359,1692314911000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,senior
2360,1680821763000,Hà Nội,NodeJs,3,Công nghệ thông tin,intern
2361,1674736202000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,senior
2362,1713135366000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,senior
2363,1717049713000,Hà Nội,Java Developer,3,Công nghệ thông tin,fresher
2364,1702429320000,Hà Nội,Backend Developer,2,Công nghệ thông tin,fresher
2365,1708915026000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,fresher
2366,1708348468000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,middle
2367,1675522295000,Hà Nội,Python Developer,2,Công nghệ thông tin,intern
2368,1678805447000,Hà Nội,Backend Developer,3,Công nghệ thông tin,intern
2369,1687132707000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,middle
2370,1684853998000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,senior
2371,1712152350000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,fresher
2372,1707911364000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,intern
2373,1695543494000,Hà Nội,Python Developer,1,Công nghệ thông tin,intern
2374,1707249380000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,middle
2375,1699092255000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,senior
2376,1686198596000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,fresher
2377,1690368087000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,middle
2378,1684553882000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,fresher
2379,1714870520000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,middle
2380,1700005702000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,junior
2381,1697379945000,Hà Nội,Data Scientist,2,Công nghệ thông tin,middle
2382,1712084464000,Hà Nội,Backend Developer,3,Công nghệ thông tin,middle
2383,1715007851000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,middle
2384,1688720163000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,fresher
2385,1706353053000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,fresher
2386,1688211197000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,intern
2387,1713824976000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,intern
2388,1714133506000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,junior
2389,1703594712000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,fresher
2390,1697363378000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,intern
2391,1714886787000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,junior
2392,1686210012000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,junior
2393,1716623661000,Hà Nội,Python Developer,2,Công nghệ thông tin,middle
2394,1705345393000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,junior
2395,1707885246000,Hà Nội,Data Scientist,1,Công nghệ thông tin,senior
2396,1717029407000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,fresher
2397,1713818318000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,middle
2398,1702857213000,Hà Nội,ReactJs,2,Công nghệ thông tin,senior
2399,1676542868000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,senior
2400,1684323905000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,middle
2401,1703719822000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,senior
2402,1708901662000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,junior
2403,1715249634000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,fresher
2404,1684184659000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,senior
2405,1679963632000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,intern
2406,1698073055000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,fresher
2407,1715172796000,Hà Nội,Java Developer,2,Công nghệ thông tin,middle
2408,1702192130000,Hà Nội,Java Developer,3,Công nghệ thông tin,fresher
2409,1705557264000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,fresher
2410,1700461638000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,senior
2411,1693167881000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,junior
2412,1705094700000,Hà Nội,ReactJs,3,Công nghệ thông tin,middle
2413,1692507301000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,fresher
2414,1682141203000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,senior
2415,1688375496000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,intern
2416,1694924662000,Hà Nội,Python Developer,2,Công nghệ thông tin,intern
2417,1702005475000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,intern
2418,1711645654000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,fresher
2419,1704778773000,Hà Nội,Data Scientist,2,Công nghệ thông tin,middle
2420,1716235706000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,fresher
2421,1694021446000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,junior
2422,1685040997000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,fresher
2423,1692361582000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,senior
2424,1711732418000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,intern
2425,1706290914000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,middle
2426,1709277993000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,middle
2427,1688697719000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,junior
2428,1683145630000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,junior
2429,1673470535000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,senior
2430,1696543306000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,intern
2431,1684981388000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,intern
2432,1677923954000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,junior
2433,1685872689000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,middle
2434,1712284023000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,fresher
2435,1708405445000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,intern
2436,1703755987000,Hà Nội,Python Developer,3,Công nghệ thông tin,intern
2437,1702319959000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,senior
2438,1675467156000,Hà Nội,Backend Developer,2,Công nghệ thông tin,senior
2439,1682998279000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,fresher
2440,1698172901000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,fresher
2441,1690606208000,Hà Nội,ReactJs,2,Công nghệ thông tin,junior
2442,1707806316000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,junior
2443,1697605830000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,middle
2444,1690565167000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,middle
2445,1710814627000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,fresher
2446,1697094217000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,senior
2447,1682204631000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,senior
2448,1699641883000,Hà Nội,Python Developer,3,Công nghệ thông tin,fresher
2449,1715752669000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,middle
2450,1672884579000,Hà Nội,Backend Developer,3,Công nghệ thông tin,intern
2451,1704416642000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,intern
2452,1687438081000,Hà Nội,ReactJs,1,Công nghệ thông tin,senior
2453,1681935630000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,middle
2454,1690776395000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,junior
2455,1694829189000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,senior
2456,1673051413000,Hà Nội,Data Scientist,2,Công nghệ thông tin,fresher
2457,1712065001000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,intern
2458,1683103942000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,middle
2459,1712030662000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,senior
2460,1684316291000,Hà Nội,Python Developer,2,Công nghệ thông tin,senior
2461,1690165214000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,middle
2462,1696518211000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,intern
2463,1700734365000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,senior
2464,1699569812000,Hà Nội,Data Scientist,2,Công nghệ thông tin,senior
2465,1682944265000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,fresher
2466,1717195227000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,intern
2467,1688627219000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,junior
